ID,Strain,Counts,total_counts,rel_counts,bac_copies,bac_copies_raw,Ct_Mean_bac,Ct_SD_bac,abs_counts_org,limit_passed,Type,Experiment,Plate,CommunityCombo,Treatment,Notes,present,spec_name,spec_name_uniq,Treatment_simp,total_reads,sample_geq,abs_counts,geq_passed,is_low,arrival
3-7_3,ESL0198,0,12901,0,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AmB,12901,326424.532592797,0,0,No,second
3-7_3,ESL0827,0,12901,0,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AmB,12901,326424.532592797,0,0,No,dropout
3-7_3,ESL0199,168,12901,0.0130222463374932,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,54839321.47559,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AmB,12901,326424.532592797,54839321.47559,1,No,second
3-7_3,ESL0200,324,12901,0.0251143322223083,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,105761548.560066,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AmB,12901,326424.532592797,105761548.560066,1,No,first
3-7_3,ESL0819,0,12901,0,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AmB,12901,326424.532592797,0,0,No,second
3-7_3,ESL0197,148,12901,0.0114719789163631,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,48310830.823734,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AmB,12901,326424.532592797,48310830.823734,1,No,both
3-7_3,ESL0394,575,12901,0.0445701883574917,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,187694106.240859,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AmB,12901,326424.532592797,187694106.240859,1,No,second
3-7_3,ESL0295,0,12901,0,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,0,Yes,bee,3,5,m4,Am4-B1,,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AmB,12901,326424.532592797,0,0,No,first
3-7_3,ESL1028,110,12901,0.0085264708162158,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,35906698.5852077,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AmB,12901,326424.532592797,35906698.5852077,1,No,both
3-7_3,ESL0263,923,12901,0.0715448414851562,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,301289843.583152,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AmB,12901,326424.532592797,301289843.583152,1,No,second
3-7_3,ESL0185,1814,12901,0.140609255096504,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,592134102.123335,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AmB,12901,326424.532592797,592134102.123335,1,No,first
3-7_3,ESL0183,1933,12901,0.149833346252229,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,630978621.501878,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AmB,12901,326424.532592797,630978621.501878,1,No,first
3-7_3,ESL0835,0,12901,0,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AmB,12901,326424.532592797,0,0,No,second
3-7_3,ESL0184,0,12901,0,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AmB,12901,326424.532592797,0,0,No,first
3-7_3,ESL0350,142,12901,0.011006898690024,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,46352283.6281772,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AmB,12901,326424.532592797,46352283.6281772,1,No,second
3-7_3,ESL0186,3509,12901,0.271994419037284,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,1145423684.86813,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AmB,12901,326424.532592797,1145423684.86813,1,No,first
3-7_3,ESL0261,9,12901,0.000697620339508565,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,2937820.79333518,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AmB,12901,326424.532592797,2937820.79333518,1,No,second
3-7_3,unknown,0,12901,0,4211202894.97968,3119409.5518368,14.9038820266724,0.0789482146501541,0,Yes,bee,3,5,m4,Am4-B1,,0,NA,NA (unknown),AmB,12901,326424.532592797,0,0,No,NA
3-7_4,ESL0825,1245,12309,0.101145503290275,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,387917887.973925,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AmB,12309,311580.632910783,387917887.973925,1,No,first
3-7_4,ESL0820,28,12309,0.00227475830692989,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,8724257.72150193,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AmB,12309,311580.632910783,8724257.72150193,1,No,second
3-7_4,ESL0822,702,12309,0.0570314404094565,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,218729604.30337,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AmB,12309,311580.632910783,218729604.30337,1,No,first
3-7_4,ESL0170,26,12309,0.00211227557072061,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,8101096.45568036,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AmB,12309,311580.632910783,8101096.45568036,1,No,second
3-7_4,ESL0824,411,12309,0.0333902022910066,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,128059640.126332,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AmB,12309,311580.632910783,128059640.126332,1,No,first
3-7_4,ESL0198,0,12309,0,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AmB,12309,311580.632910783,0,0,No,second
3-7_4,ESL0827,0,12309,0,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AmB,12309,311580.632910783,0,0,No,dropout
3-7_4,ESL0199,44,12309,0.00357462019660411,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,13709547.8480745,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AmB,12309,311580.632910783,13709547.8480745,1,No,second
3-7_4,ESL0200,454,12309,0.036883581119506,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,141457607.341496,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AmB,12309,311580.632910783,141457607.341496,1,No,first
3-7_4,ESL0819,0,12309,0,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AmB,12309,311580.632910783,0,0,No,second
3-7_4,ESL0197,193,12309,0.0156795840441953,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,60135062.1517811,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AmB,12309,311580.632910783,60135062.1517811,1,No,both
3-7_4,ESL0394,389,12309,0.0316028921927045,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,121204866.202295,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AmB,12309,311580.632910783,121204866.202295,1,No,second
3-7_4,ESL0295,101,12309,0.00820537817856853,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,31469643.9239891,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AmB,12309,311580.632910783,31469643.9239891,1,No,first
3-7_4,ESL1028,31,12309,0.00251848241124381,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,9658999.62023428,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AmB,12309,311580.632910783,9658999.62023428,1,No,both
3-7_4,ESL0263,612,12309,0.049719717280039,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,190687347.341399,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AmB,12309,311580.632910783,190687347.341399,1,No,second
3-7_4,ESL0185,720,12309,0.05849378503534,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,224338055.695764,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AmB,12309,311580.632910783,224338055.695764,1,No,first
3-7_4,ESL0183,3197,12309,0.259728653830531,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,996123283.415774,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AmB,12309,311580.632910783,996123283.415774,1,No,first
3-7_4,ESL0835,17,12309,0.00138110325777886,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,5296870.75948331,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AmB,12309,311580.632910783,5296870.75948331,1,No,second
3-7_4,ESL0184,0,12309,0,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AmB,12309,311580.632910783,0,0,No,first
3-7_4,ESL0350,67,12309,0.00544317166301081,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,20875902.4050225,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AmB,12309,311580.632910783,20875902.4050225,1,No,second
3-7_4,ESL0186,4072,12309,0.33081485092209,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,1268756337.21271,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AmB,12309,311580.632910783,1268756337.21271,1,No,first
3-7_4,ESL0261,0,12309,0,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AmB,12309,311580.632910783,0,0,No,second
3-7_4,unknown,0,12309,0,3835246010.49883,2840922.97073988,15.0416994094849,0.0456675626337528,0,Yes,bee,3,5,m4,Am4-B1,,0,NA,NA (unknown),AmB,12309,311580.632910783,0,0,No,NA
3-7_5,ESL0825,1531,18702,0.0818629023633836,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,454370790.10479,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AmB,18702,296780.398500843,454370790.10479,1,No,first
3-7_5,ESL0820,22,18702,0.00117634477595979,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,6529168.76701854,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AmB,18702,296780.398500843,6529168.76701854,1,No,second
3-7_5,ESL0822,696,18702,0.0372152710940006,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,206559157.356587,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AmB,18702,296780.398500843,206559157.356587,1,No,first
3-7_5,ESL0170,50,18702,0.00267351085445407,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,14839019.9250421,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AmB,18702,296780.398500843,14839019.9250421,1,No,second
3-7_5,ESL0824,1980,18702,0.105871029836381,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,587625189.031669,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AmB,18702,296780.398500843,587625189.031669,1,No,first
3-7_5,ESL0198,0,18702,0,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AmB,18702,296780.398500843,0,0,No,second
3-7_5,ESL0827,0,18702,0,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AmB,18702,296780.398500843,0,0,No,dropout
3-7_5,ESL0199,476,18702,0.0254518233344027,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,141267469.686401,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AmB,18702,296780.398500843,141267469.686401,1,No,second
3-7_5,ESL0200,624,18702,0.0333654154635868,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,185190968.664526,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AmB,18702,296780.398500843,185190968.664526,1,No,first
3-7_5,ESL0819,0,18702,0,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AmB,18702,296780.398500843,0,0,No,second
3-7_5,ESL0197,273,18702,0.0145973692653192,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,81021048.7907301,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AmB,18702,296780.398500843,81021048.7907301,1,No,both
3-7_5,ESL0394,245,18702,0.0131002031868249,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,72711197.6327065,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AmB,18702,296780.398500843,72711197.6327065,1,No,second
3-7_5,ESL0295,810,18702,0.0433108758421559,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,240392122.785683,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AmB,18702,296780.398500843,240392122.785683,1,No,first
3-7_5,ESL1028,63,18702,0.00336862367661213,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,18697165.1055531,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AmB,18702,296780.398500843,18697165.1055531,1,No,both
3-7_5,ESL0263,673,18702,0.0359854561009518,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,199733208.191067,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AmB,18702,296780.398500843,199733208.191067,1,No,second
3-7_5,ESL0185,1165,18702,0.0622928029087798,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,345749164.253482,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AmB,18702,296780.398500843,345749164.253482,1,No,first
3-7_5,ESL0183,6028,18702,0.322318468612983,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,1788992242.16308,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AmB,18702,296780.398500843,1788992242.16308,1,No,first
3-7_5,ESL0835,0,18702,0,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AmB,18702,296780.398500843,0,0,No,second
3-7_5,ESL0184,232,18702,0.0124050903646669,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,68853052.4521955,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AmB,18702,296780.398500843,68853052.4521955,1,No,first
3-7_5,ESL0350,10,18702,0.000534702170890814,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,2967803.98500843,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AmB,18702,296780.398500843,2967803.98500843,1,No,second
3-7_5,ESL0186,3532,18702,0.188856806758635,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,1048228367.50498,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AmB,18702,296780.398500843,1048228367.50498,1,No,first
3-7_5,ESL0261,0,18702,0,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AmB,18702,296780.398500843,0,0,No,second
3-7_5,unknown,292,18702,0.0156133033900118,5550387012.76276,4111397.78723167,14.4969511032104,0.116486206650734,86659876.3622461,Yes,bee,3,5,m4,Am4-B1,,1,NA,NA (unknown),AmB,18702,296780.398500843,86659876.3622461,1,No,NA
3-7_6,ESL0825,1493,15490,0.0963847643641059,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,484472594.825678,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AmB,15490,324496.044759329,484472594.825678,1,No,first
3-7_6,ESL0820,10,15490,0.000645577792123951,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,3244960.44759329,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AmB,15490,324496.044759329,3244960.44759329,1,No,second
3-7_6,ESL0822,364,15490,0.0234990316333118,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,118116560.292396,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AmB,15490,324496.044759329,118116560.292396,1,No,first
3-7_6,ESL0170,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AmB,15490,324496.044759329,0,0,No,second
3-7_6,ESL0824,930,15490,0.0600387346675274,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,301781321.626176,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AmB,15490,324496.044759329,301781321.626176,1,No,first
3-7_6,ESL0198,24,15490,0.00154938670109748,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,7787905.07422389,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AmB,15490,324496.044759329,7787905.07422389,1,No,second
3-7_6,ESL0827,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AmB,15490,324496.044759329,0,0,No,dropout
3-7_6,ESL0199,65,15490,0.00419625564880568,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,21092242.9093564,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AmB,15490,324496.044759329,21092242.9093564,1,No,second
3-7_6,ESL0200,303,15490,0.0195610071013557,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,98322301.5620766,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AmB,15490,324496.044759329,98322301.5620766,1,No,first
3-7_6,ESL0819,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AmB,15490,324496.044759329,0,0,No,second
3-7_6,ESL0197,182,15490,0.0117495158166559,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,59058280.1461978,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AmB,15490,324496.044759329,59058280.1461978,1,No,both
3-7_6,ESL0394,186,15490,0.0120077469335055,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,60356264.3252351,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AmB,15490,324496.044759329,60356264.3252351,1,No,second
3-7_6,ESL0295,53,15490,0.00342156229825694,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,17198290.3722444,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AmB,15490,324496.044759329,17198290.3722444,1,No,first
3-7_6,ESL1028,44,15490,0.00284054228534538,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,14277825.9694105,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AmB,15490,324496.044759329,14277825.9694105,1,No,both
3-7_6,ESL0263,979,15490,0.0632020658489348,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,317681627.819383,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AmB,15490,324496.044759329,317681627.819383,1,No,second
3-7_6,ESL0185,606,15490,0.0391220142027114,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,196644603.124153,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AmB,15490,324496.044759329,196644603.124153,1,No,first
3-7_6,ESL0183,8052,15490,0.519819238218205,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,2612842152.40211,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AmB,15490,324496.044759329,2612842152.40211,1,No,first
3-7_6,ESL0835,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AmB,15490,324496.044759329,0,0,No,second
3-7_6,ESL0184,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AmB,15490,324496.044759329,0,0,No,first
3-7_6,ESL0350,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AmB,15490,324496.044759329,0,0,No,second
3-7_6,ESL0186,2199,15490,0.141962556488057,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,713566802.425763,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AmB,15490,324496.044759329,713566802.425763,1,No,first
3-7_6,ESL0261,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AmB,15490,324496.044759329,0,0,No,second
3-7_6,unknown,0,15490,0,5026443733.322,3723291.65431259,14.6430807113647,0.135110974311829,0,Yes,bee,3,5,m4,Am4-B1,,0,NA,NA (unknown),AmB,15490,324496.044759329,0,0,No,NA
3-7_7,ESL0825,1233,14933,0.0825688073394495,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,453825509.062397,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AmB,14933,368066.106295537,453825509.062397,1,No,first
3-7_7,ESL0820,160,14933,0.0107145248777874,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,58890577.0072859,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AmB,14933,368066.106295537,58890577.0072859,1,No,second
3-7_7,ESL0822,866,14933,0.0579923659010246,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,318745248.051935,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AmB,14933,368066.106295537,318745248.051935,1,No,first
3-7_7,ESL0170,57,14933,0.00381704948771178,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,20979768.0588456,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AmB,14933,368066.106295537,20979768.0588456,1,No,second
3-7_7,ESL0824,1098,14933,0.0735284269738164,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,404136584.712499,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AmB,14933,368066.106295537,404136584.712499,1,No,first
3-7_7,ESL0198,60,14933,0.00401794682917029,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,22083966.3777322,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AmB,14933,368066.106295537,22083966.3777322,1,No,second
3-7_7,ESL0827,0,14933,0,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AmB,14933,368066.106295537,0,0,No,dropout
3-7_7,ESL0199,353,14933,0.0236389205116186,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,129927335.522324,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AmB,14933,368066.106295537,129927335.522324,1,No,second
3-7_7,ESL0200,404,14933,0.0270541753164133,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,148698706.943397,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AmB,14933,368066.106295537,148698706.943397,1,No,first
